fecha,indicativo,nombre,provincia,altitud,prec,dir,velmedia,racha,horaracha,tmed,tmin,horatmin,tmax,horatmax
2018-09-15,0201D,BARCELONA,BARCELONA,6,"0,6",99.0,"2,8","5,8",Varias,"24,1","21,5",23:59,"26,7",11:20
2018-09-16,0201D,BARCELONA,BARCELONA,6,"0,1",20.0,"2,2","6,4",13:10,"23,9","21,3",00:30,"26,5",11:30
2018-09-17,0201D,BARCELONA,BARCELONA,6,"2,9",35.0,"3,9","6,9",04:10,"24,4","21,4",05:50,"27,4",11:40
2018-09-18,0201D,BARCELONA,BARCELONA,6,"2,6",10.0,"3,6","9,4",14:10,"22,6","19,5",07:40,"25,6",11:00
2018-09-19,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"2,2","5,8",14:20,"23,4","20,4",05:50,"26,4",13:30
2018-09-20,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,6","6,7",16:40,"25,2","22,2",01:00,"28,1",10:40
2018-09-21,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,3","8,6",14:40,"25,0","21,6",04:10,"28,3",09:50
2018-09-22,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,3","9,2",15:00,"24,8","21,9",Varias,"27,6",15:00
2018-09-23,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"3,9","9,2",15:00,"24,8","21,9",06:00,"27,8",14:30
2018-09-24,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,9","8,1",23:10,"23,8","21,8",23:59,"25,7",13:40
2018-09-25,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"7,2","15,8",16:20,"21,5","18,5",05:00,"24,5",11:30
2018-09-26,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"9,2","14,4",10:40,"20,4","18,3",23:59,"22,6",12:20
2018-09-27,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"3,6","6,1",Varias,"19,7","16,2",06:00,"23,2",16:00
2018-09-28,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,3","8,9",15:30,"22,0","16,7",05:30,"27,2",13:10
2018-09-29,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"5,3","10,0",13:40,"21,5","18,4",06:00,"24,6",11:00
2018-09-30,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"5,0","11,4",12:40,"23,0","19,6",Varias,"26,4",11:50
2018-10-01,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"4,4","9,7",18:40,"21,4","18,2",23:59,"24,7",11:10
2018-10-02,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"3,9","9,2",09:00,"19,9","15,0",06:40,"24,8",12:40
2018-10-03,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"3,6","9,7",16:00,"20,4","16,1",03:30,"24,6",10:40
2018-10-04,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"3,1","10,6",20:20,"20,6","16,5",06:00,"24,8",13:40
2018-10-05,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,3","5,6",Varias,"20,8","17,5",06:00,"24,1",12:00
2018-10-06,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"3,9","10,6",16:20,"20,8","17,5",05:20,"24,1",11:40
2018-10-07,0201D,BARCELONA,BARCELONA,6,"0,2",9.0,"4,2","12,2",04:10,"18,4","14,3",20:50,"22,4",01:10
2018-10-08,0201D,BARCELONA,BARCELONA,6,"2,2",13.0,"1,9","8,1",17:10,"17,4","14,6",03:40,"20,3",14:50
2018-10-09,0201D,BARCELONA,BARCELONA,6,"12,5",9.0,"7,5","16,7",20:00,"18,6","15,9",05:20,"21,3",15:40
2018-10-10,0201D,BARCELONA,BARCELONA,6,"3,8",8.0,"5,3","12,2",00:10,"19,5","16,9",06:10,"22,1",13:40
2018-10-11,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,3","10,3",14:10,"20,6","17,0",06:10,"24,1",10:00
2018-10-12,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,5","5,8",19:20,"21,0","17,8",06:30,"24,2",13:30
2018-10-13,0201D,BARCELONA,BARCELONA,6,"4,5",18.0,"1,4","3,9",11:00,"21,4","19,5",23:59,"23,4",10:00
2018-10-14,0201D,BARCELONA,BARCELONA,6,"9,4",13.0,"6,9","22,5",23:50,"21,4","19,0",Varias,"23,7",12:40
2018-10-15,0201D,BARCELONA,BARCELONA,6,"0,0",14.0,"1,9","20,0",00:10,"19,9","16,8",23:59,"23,0",13:30
2018-10-16,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"5,3","9,2",17:50,"19,1","15,5",Varias,"22,7",13:50
2018-10-17,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"5,3","12,5",15:20,"19,5","16,4",04:40,"22,6",10:40
2018-10-18,0201D,BARCELONA,BARCELONA,6,"4,8",8.0,"4,2","14,2",22:10,,,,,
2018-10-19,0201D,BARCELONA,BARCELONA,6,"15,5",8.0,"5,6","12,8",02:10,,,,,
2018-10-20,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"4,2","8,9",13:40,"19,5","17,1",01:30,"21,9",11:20
2018-10-21,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"3,6","8,3",14:50,"19,6","16,0",06:00,"23,3",10:00
2018-10-22,0201D,BARCELONA,BARCELONA,6,"0,0",11.0,"3,6","8,1",12:20,"18,7","16,0",23:59,"21,4",11:50
2018-10-23,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,8","6,4",14:30,"17,8","14,3",05:40,"21,2",12:20
2018-10-24,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,4","7,8",20:20,"21,0","16,3",03:00,"25,8",13:10
2018-10-25,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"2,8","5,8",07:40,"19,2","16,2",05:20,"22,2",14:00
2018-10-26,0201D,BARCELONA,BARCELONA,6,"2,4",21.0,"2,2","5,8",15:40,"17,6","13,5",05:00,"21,8",10:40
2018-10-27,0201D,BARCELONA,BARCELONA,6,"20,5",10.0,"1,4","10,3",11:10,"14,3","10,5",23:50,"18,1",03:20
2018-10-28,0201D,BARCELONA,BARCELONA,6,"3,0",28.0,"2,5","8,3",07:10,"10,6","8,5",10:00,"12,7",14:10
2018-10-29,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"4,4","13,1",23:50,"10,6","7,7",08:00,"13,4",16:00
2018-10-30,0201D,BARCELONA,BARCELONA,6,"23,1",30.0,"1,4","10,0",00:20,"12,0","6,9",06:00,"17,2",13:00
2018-10-31,0201D,BARCELONA,BARCELONA,6,"29,9",20.0,"7,5","21,4",04:50,"13,4","10,1",23:59,"16,7",12:40
2018-11-01,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"2,8","10,3",01:10,"13,6","9,4",02:00,"17,7",14:00
2018-11-02,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","5,8",07:10,"14,3","10,3",03:50,"18,3",14:00
2018-11-03,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","7,2",08:10,"14,8","10,7",06:50,"18,8",12:30
2018-11-04,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"2,2","7,5",06:30,"17,1","12,6",05:40,"21,6",12:50
2018-11-05,0201D,BARCELONA,BARCELONA,6,"7,1",18.0,"5,3","15,0",18:00,"16,0","13,7",22:50,"18,3",10:20
2018-11-06,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"3,9","10,3",15:20,"13,6","11,7",07:00,"15,6",00:40
2018-11-07,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,9","9,4",16:00,"15,8","12,7",03:40,"19,0",11:10
2018-11-08,0201D,BARCELONA,BARCELONA,6,"17,2",1.0,"1,7","8,1",06:10,"14,8","12,6",04:50,"16,9",13:40
2018-11-09,0201D,BARCELONA,BARCELONA,6,"1,8",30.0,"2,2","8,1",03:50,"14,1","12,3",07:40,"15,9",02:30
2018-11-10,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"2,5","11,1",10:30,"15,7","12,0",04:10,"19,4",13:10
2018-11-11,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,1",13:10,"18,2","15,3",07:00,"21,1",10:40
2018-11-12,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"4,4","8,3",11:10,"16,4","14,5",06:50,"18,4",14:00
2018-11-13,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"5,0","10,0",Varias,"17,3","15,2",05:20,"19,4",09:50
2018-11-14,0201D,BARCELONA,BARCELONA,6,"26,4",9.0,"3,9","7,5",10:30,"16,8","15,0",06:00,"18,7",12:30
2018-11-15,0201D,BARCELONA,BARCELONA,6,"54,0",9.0,"5,3","14,4",10:30,"15,8","13,6",16:20,"18,1",12:20
2018-11-16,0201D,BARCELONA,BARCELONA,6,"1,1",9.0,"3,6","9,2",23:50,"15,2","13,7",06:00,"16,8",16:40
2018-11-17,0201D,BARCELONA,BARCELONA,6,"2,1",10.0,"3,6","10,0",14:50,"14,1","12,2",18:30,"16,0",14:00
2018-11-18,0201D,BARCELONA,BARCELONA,6,"7,9",9.0,"9,7","16,1",14:10,"13,2","11,2",08:20,"15,2",22:30
2018-11-19,0201D,BARCELONA,BARCELONA,6,"4,1",9.0,"5,3","12,2",12:10,"13,0","11,1",Varias,"14,9",12:50
2018-11-20,0201D,BARCELONA,BARCELONA,6,"2,3",31.0,"1,9","10,0",00:10,"13,0","9,8",00:40,"16,1",12:50
2018-11-21,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"1,9","7,5",13:30,"14,6","10,6",04:50,"18,6",14:40
2018-11-22,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"1,9","4,2",11:40,"14,0","9,8",06:30,"18,3",11:10
2018-11-23,0201D,BARCELONA,BARCELONA,6,"2,5",31.0,"2,5","8,3",18:20,"12,0","10,4",23:20,"13,5",16:30
2018-11-24,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"2,5","6,4",19:30,"12,0","8,3",05:20,"15,8",14:00
2018-11-25,0201D,BARCELONA,BARCELONA,6,"0,8",31.0,"2,8","9,2",17:30,"13,0","10,3",03:40,"15,7",13:00
2018-11-26,0201D,BARCELONA,BARCELONA,6,"3,2",32.0,"3,9","12,2",17:50,"11,6","8,7",09:50,"14,6",14:50
2018-11-27,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"3,1","9,2",05:20,"12,6","9,1",06:10,"16,0",14:30
2018-11-28,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"1,4","8,6",09:20,"13,3","8,6",06:00,"18,0",12:50
2018-11-29,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"1,9","6,4",12:20,"11,8","7,7",07:10,"15,8",11:50
2018-11-30,0201D,BARCELONA,BARCELONA,6,"0,4",29.0,"2,2","6,7",05:10,"12,3","9,6",23:30,"15,0",11:50
2018-12-01,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"1,4","7,5",15:50,"12,0","9,1",07:20,"14,9",13:50
2018-12-02,0201D,BARCELONA,BARCELONA,6,"0,0",28.0,"2,5","7,8",12:40,"14,1","10,5",05:00,"17,7",13:10
2018-12-03,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"1,9","10,8",15:50,"15,3","11,5",04:20,"19,1",11:50
2018-12-04,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,2","8,3",01:10,"16,2","12,3",07:50,"20,1",12:20
2018-12-05,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,1","6,7",18:00,"13,8","9,4",06:30,"18,2",12:00
2018-12-06,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"1,7","5,8",08:30,"13,8","10,7",23:59,"17,0",13:20
2018-12-07,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"2,5","9,2",15:40,"11,7","9,7",02:30,"13,7",13:00
2018-12-08,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,2","6,9",Varias,"12,4","9,4",02:00,"15,3",13:30
2018-12-09,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"2,2","10,8",13:40,"13,6","8,9",07:10,"18,4",15:00
2018-12-10,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"2,5","8,6",07:20,"12,1","8,9",23:59,"15,3",14:50
2018-12-11,0201D,BARCELONA,BARCELONA,6,"0,0",2.0,"2,2","6,4",05:20,"10,7","6,6",05:00,"14,8",12:40
2018-12-12,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"1,4","5,3",Varias,"12,0","8,9",01:50,"15,1",13:20
2018-12-13,0201D,BARCELONA,BARCELONA,6,"5,6",34.0,"1,4","5,8",11:50,"11,4","9,8",23:59,"13,0",Varias
2018-12-14,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"1,4","5,8",05:00,"11,4","9,1",07:50,"13,6",12:10
2018-12-15,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"3,3","8,6",10:00,"11,6","8,4",06:00,"14,7",13:50
2018-12-16,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"2,5","13,6",23:50,"13,4","11,9",08:20,"14,9",14:40
2018-12-17,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"3,3","13,1",00:20,"12,8","9,3",23:59,"16,2",12:50
2018-12-18,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"2,8","7,5",12:10,"10,8","7,0",05:30,"14,7",14:00
2018-12-19,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"3,3","15,0",14:50,"13,4","9,7",02:40,"17,0",13:20
2018-12-20,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"1,9","7,5",13:30,"12,3","8,4",07:40,"16,2",15:20
2018-12-21,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"2,5","7,8",12:50,"12,3","7,5",01:40,"17,1",14:30
2018-12-22,0201D,BARCELONA,BARCELONA,6,"0,0",28.0,"0,8","6,4",00:30,"14,2","10,5",07:40,"18,0",13:00
2018-12-23,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"3,1","6,4",03:50,"13,8","8,9",06:20,"18,7",13:10
2018-12-24,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"2,2","5,3",23:30,"15,1","10,7",07:50,"19,5",12:30
2018-12-25,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,9","5,3",01:10,"12,7","8,9",06:00,"16,5",11:20
2018-12-26,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"1,7","5,3",14:10,"11,0","7,1",06:50,"15,0",13:40
2018-12-27,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"2,2","5,3",09:20,"12,0","8,6",23:59,"15,3",13:50
2018-12-28,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"1,9","5,3",22:10,"10,7","6,6",06:20,"14,8",14:30
2018-12-29,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,2","6,4",05:40,"10,3","6,2",07:10,"14,4",15:00
2018-12-30,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,5","6,7",23:10,"11,4","5,1",07:00,"17,8",14:50
2018-12-31,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","7,5",01:00,"11,8","6,5",08:00,"17,1",14:20
2019-01-01,0201D,BARCELONA,BARCELONA,6,"0,0",1.0,"3,1","6,4",07:30,"11,4","6,6",03:40,"16,2",12:30
2019-01-02,0201D,BARCELONA,BARCELONA,6,"0,0",1.0,"2,2","6,9",06:10,"11,2","6,6",Varias,"15,7",14:50
2019-01-03,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"3,3","6,1",06:20,"9,2","5,0",07:50,"13,5",15:00
2019-01-04,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","6,4",06:20,"8,4","4,3",06:00,"12,6",11:50
2019-01-05,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"1,9","5,0",06:50,"11,4","6,6",07:30,"16,3",14:20
2019-01-06,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"2,5","7,5",00:40,"13,2","8,0",23:50,"18,3",14:00
2019-01-07,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"2,5","6,9",13:00,"10,8","7,3",03:00,"14,3",13:10
2019-01-08,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"3,3","10,3",06:30,"9,7","4,9",05:30,"14,5",14:00
2019-01-09,0201D,BARCELONA,BARCELONA,6,"0,0",8.0,"2,2","10,0",15:50,"11,3","7,0",06:00,"15,6",13:30
2019-01-10,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","10,6",05:50,"8,4","5,0",23:59,"11,9",11:20
2019-01-11,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"1,4","8,1",07:30,"6,8","2,9",07:20,"10,6",14:50
2019-01-12,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"2,5","8,9",23:20,"8,4","4,2",03:10,"12,6",15:00
2019-01-13,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"1,9","8,9",14:40,"10,8","6,0",07:50,"15,6",13:30
2019-01-14,0201D,BARCELONA,BARCELONA,6,"0,0",31.0,"1,9","7,5",05:50,"13,5","9,7",23:59,"17,3",14:10
2019-01-15,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"2,2","8,6",19:00,"10,6","6,9",07:10,"14,2",13:40
2019-01-16,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"2,5","10,0",14:10,"11,2","7,5",03:50,"15,0",13:30
2019-01-17,0201D,BARCELONA,BARCELONA,6,"0,7",35.0,"3,6","9,7",06:30,"11,8","8,7",08:00,"15,0",12:30
2019-01-18,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,8","8,9",10:20,"8,3","6,5",Varias,"10,1",00:30
2019-01-19,0201D,BARCELONA,BARCELONA,6,"4,3",35.0,"2,5","5,3",04:10,"8,9","4,7",07:00,"13,1",12:50
2019-01-20,0201D,BARCELONA,BARCELONA,6,"13,9",10.0,"4,2","13,6",14:30,"8,2","6,4",23:30,"10,1",14:50
2019-01-21,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,4","7,2",07:10,"8,6","4,9",02:50,"12,3",14:40
2019-01-22,0201D,BARCELONA,BARCELONA,6,"0,0",25.0,"2,5","8,3",18:30,"7,4","4,2",06:30,"10,7",13:20
2019-01-23,0201D,BARCELONA,BARCELONA,6,"0,0",26.0,"3,1","10,6",20:10,"8,8","5,3",05:20,"12,4",15:00
2019-01-24,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"5,8","15,8",07:10,"9,0","4,5",04:00,"13,6",13:40
2019-01-25,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"2,8","6,1",05:00,"8,8","3,6",07:50,"14,0",15:20
2019-01-26,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,2","8,9",13:10,"10,8","5,7",04:10,"15,9",12:50
2019-01-27,0201D,BARCELONA,BARCELONA,6,"0,0",31.0,"3,9","15,8",17:30,"11,6","7,5",08:00,"15,8",15:10
2019-01-28,0201D,BARCELONA,BARCELONA,6,"0,0",32.0,"4,7","17,2",13:10,"10,4","6,4",06:10,"14,4",15:10
2019-01-29,0201D,BARCELONA,BARCELONA,6,"0,0",30.0,"2,2","11,9",01:30,"7,9","5,4",06:30,"10,4",12:50
2019-01-30,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"4,7","11,7",14:00,"9,8","6,3",06:50,"13,3",15:10
2019-01-31,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"2,8","10,3",15:40,"12,8","8,8",04:40,"16,8",15:40
2019-02-01,0201D,BARCELONA,BARCELONA,6,"0,9",26.0,"4,2","15,8",05:00,"12,2","8,6",23:50,"15,8",14:30
2019-02-02,0201D,BARCELONA,BARCELONA,6,"0,2",31.0,"3,3","15,3",15:40,"10,2","7,4",Varias,"13,0",15:00
2019-02-03,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"2,8","13,3",Varias,"9,8","5,6",06:50,"14,0",15:10
2019-02-04,0201D,BARCELONA,BARCELONA,6,"0,0",34.0,"2,2","8,9",06:00,"9,2","5,0",07:10,"13,5",12:30
2019-02-05,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","7,5",13:40,"11,6","7,6",05:40,"15,7",12:40
2019-02-06,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","5,8",13:50,"11,5","7,7",04:10,"15,3",12:40
2019-02-07,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"2,5","5,3",13:00,"10,1","6,6",06:40,"13,6",15:10
2019-02-08,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"3,9","10,6",15:20,"11,6","7,8",06:10,"15,4",13:10
2019-02-09,0201D,BARCELONA,BARCELONA,6,"0,0",25.0,"2,2","5,6",01:50,"12,0","8,8",05:50,"15,2",12:00
2019-02-10,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"4,2","13,6",13:10,"13,8","9,6",03:40,"18,0",15:10
2019-02-11,0201D,BARCELONA,BARCELONA,6,"0,0",4.0,"2,2","7,8",00:10,"13,2","10,4",23:59,"15,9",14:00
2019-02-12,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","8,6",14:10,"11,2","7,6",07:00,"14,8",12:30
2019-02-13,0201D,BARCELONA,BARCELONA,6,"0,0",28.0,"3,6","6,9",00:40,"9,9","5,4",06:00,"14,4",15:00
2019-02-14,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,2","7,8",15:40,"9,1","4,9",07:00,"13,3",11:00
2019-02-15,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,3","7,8",13:40,"9,2","4,1",06:50,"14,2",11:50
2019-02-16,0201D,BARCELONA,BARCELONA,6,"0,0",36.0,"2,2","5,3",06:20,"9,4","4,3",06:20,"14,6",14:40
2019-02-17,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"2,2","4,7",04:20,"10,1","5,1",06:30,"15,1",11:40
2019-02-18,0201D,BARCELONA,BARCELONA,6,"0,0",99.0,"3,3","5,8",Varias,"10,6","6,4",06:20,"14,9",14:30
2019-02-19,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"3,9","5,8",13:20,"11,9","8,7",07:00,"15,1",13:00
2019-02-20,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,5","5,3",16:10,"12,2","9,3",23:59,"15,2",11:50
2019-02-21,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","8,1",12:50,"10,4","6,0",06:00,"14,7",11:10
2019-02-22,0201D,BARCELONA,BARCELONA,6,"0,0",4.0,,"8,1",23:59,"14,9","8,3",05:00,"21,5",13:00
2019-02-23,0201D,BARCELONA,BARCELONA,6,"0,0",17.0,"3,3","7,8",14:20,"14,4","9,5",07:00,"19,2",14:10
2019-02-24,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"2,8","5,8",12:20,"12,2","8,9",07:00,"15,5",14:00
2019-02-25,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"3,9","7,5",13:20,"10,7","6,8",06:40,"14,6",15:50
2019-02-26,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,7","7,5",01:20,"13,2","8,5",04:10,"18,0",10:40
2019-02-27,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"1,9","7,5",15:50,"13,2","8,4",06:50,"18,1",13:00
2019-02-28,0201D,BARCELONA,BARCELONA,6,"0,0",3.0,"1,7","4,7",04:30,"13,8","9,6",05:40,"18,0",10:00
2019-03-01,0201D,BARCELONA,BARCELONA,6,"0,0",20.0,"2,8","7,8",14:40,"12,0","8,6",05:20,"15,3",09:50
2019-03-02,0201D,BARCELONA,BARCELONA,6,"0,0",27.0,"3,1","10,8",11:20,"14,0","11,4",Varias,"16,6",11:40
2019-03-03,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"2,2","11,1",15:10,"13,7","8,8",06:40,"18,6",14:40
2019-03-04,0201D,BARCELONA,BARCELONA,6,"0,0",7.0,"4,2","18,1",15:00,"16,8","11,2",04:30,"22,3",11:50
2019-03-05,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"2,5","6,7",00:10,"13,9","11,0",06:40,"16,8",12:40
2019-03-06,0201D,BARCELONA,BARCELONA,6,"0,1",28.0,"2,5","9,7",23:40,"13,6","11,5",05:50,"15,8",22:30
2019-03-07,0201D,BARCELONA,BARCELONA,6,"0,0",22.0,"4,2","11,1",14:40,"14,8","11,8",07:00,"17,8",12:20
2019-03-08,0201D,BARCELONA,BARCELONA,6,"0,0",28.0,"1,9","5,3",00:30,"12,3","8,1",05:50,"16,5",10:50
2019-03-09,0201D,BARCELONA,BARCELONA,6,"0,0",29.0,"2,8","9,2",09:20,"12,7","8,2",06:30,"17,2",11:10
2019-03-10,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"2,8","7,5",11:30,"15,2","10,4",06:00,"19,9",10:20
2019-03-11,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","11,4",13:30,"13,7","12,2",00:10,"15,2",10:20
2019-03-12,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"5,3","13,1",13:50,"13,7","11,1",06:00,"16,3",12:00
2019-03-13,0201D,BARCELONA,BARCELONA,6,"1,7",21.0,"3,6","10,0",15:10,"12,0","10,5",13:10,"13,4",08:40
2019-03-14,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,9","10,0",12:30,"12,6","8,7",05:50,"16,5",15:20
2019-03-15,0201D,BARCELONA,BARCELONA,6,"0,0",33.0,"3,9","8,9",06:50,"14,4","10,8",07:00,"17,9",10:30
2019-03-16,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"4,7","10,0",13:30,"13,5","9,6",05:40,"17,4",17:00
2019-03-17,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"3,9","11,9",11:20,"13,2","10,6",06:20,"15,8",10:00
2019-03-18,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"2,2","9,7",00:30,"12,6","9,6",06:00,"15,7",12:00
2019-03-19,0201D,BARCELONA,BARCELONA,6,"0,8",20.0,"2,5","8,1",15:10,"12,4","9,6",05:30,"15,1",12:10
2019-03-20,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"4,7","10,3",15:50,"11,7","8,3",03:40,"15,1",12:50
2019-03-21,0201D,BARCELONA,BARCELONA,6,"0,0",12.0,"4,4","11,7",12:40,"11,6","7,8",06:00,"15,3",15:20
2019-03-22,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"3,6","8,1",02:20,"13,4","9,3",01:00,"17,6",09:40
2019-03-23,0201D,BARCELONA,BARCELONA,6,"0,0",24.0,"3,3","8,6",17:00,,,,,
2019-03-24,0201D,BARCELONA,BARCELONA,6,"0,0",35.0,"1,9","5,8",05:50,"16,1","11,8",05:00,"20,4",11:00
2019-03-25,0201D,BARCELONA,BARCELONA,6,"0,0",23.0,"5,8","12,8",15:10,"16,6","10,9",06:10,"22,3",14:50
2019-03-26,0201D,BARCELONA,BARCELONA,6,"0,0",17.0,"5,3","12,5",12:10,"15,0","11,2",23:59,"18,7",09:40
2019-03-27,0201D,BARCELONA,BARCELONA,6,"0,0",21.0,"3,6","8,9",11:30,"11,6","7,2",05:50,"16,0",10:40
2019-03-28,0201D,BARCELONA,BARCELONA,6,"0,0",13.0,"2,5","6,7",13:40,"12,8","8,6",05:50,"16,9",10:50
2019-03-29,0201D,BARCELONA,BARCELONA,6,"0,0",10.0,"4,2","15,0",19:20,"12,5","8,5",05:00,"16,5",14:00
2019-03-30,0201D,BARCELONA,BARCELONA,6,"0,0",9.0,"4,2","6,9",18:40,"12,5","8,8",06:00,"16,2",14:00
